default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_msinie,pl_orbeccen,st_teff,st_rad,st_mass,st_logg,sy_dist
0,1,1,9,31.827648999999997,0.1939,15.187959539588421,0.0,4774.0,1.95,0.96,3.84,359.49699999999996
0,1,1,9,31.827711100000002,0.1722,15.189466341123126,0.0,4702.0,0.69,0.67,4.59,359.49699999999996
0,1,1,9,31.174984600000002,0.1766,15.190973142657832,0.0,5651.02,1.02,1.0,4.42,631.9490000000001
0,1,1,9,31.17498523,0.181,15.192479944192536,0.0,5651.02,1.02,1.0,4.42,631.9490000000001
0,1,1,9,31.175015015,0.1854,15.193986745727242,0.0,5552.0,0.98,1.005,4.425,631.9490000000001
1,1,1,9,31.175044800000002,0.1898,15.195493547261947,0.0,5884.0,1.02,1.01,4.43,631.9490000000001
0,1,1,9,31.175044800000002,0.1942,15.197000348796653,0.0,6086.0,0.92,1.0,4.51,631.9490000000001
0,1,1,9,31.1748311,0.1942,15.198507150331357,0.0,6086.0,0.92,1.0,4.51,631.9490000000001
0,1,1,9,31.175044800000002,0.1942,15.200013951866062,0.0,6086.0,0.92,1.0,4.51,631.9490000000001
0,1,1,9,31.175044800000002,0.1942,15.201520753400768,0.0,6086.0,0.92,1.0,4.51,631.9490000000001
0,1,1,9,47.05690429999999,0.2385,15.203027554935472,0.0,5290.0,0.75,0.82,4.6,852.888
1,1,1,9,47.05690429999999,0.23857499999999998,15.204534356470178,0.0,5332.0,0.82,0.86,4.55,852.888
0,1,1,9,47.056806585,0.23865,15.206041158004883,0.0,5290.0,0.8,0.885,4.574999999999999,852.888
0,1,1,9,47.05670887,0.23872500000000002,15.207547959539589,0.0,5311.62,0.79,0.91,4.6,852.888
0,1,1,9,47.056847600000005,0.2388,15.209054761074293,0.0,5288.0,0.74,0.83,4.61,852.888
0,1,1,9,47.05690429999999,0.2385,15.210561562609,0.0,5290.0,0.75,0.82,4.6,852.888
0,1,1,9,47.05690429999999,0.2385,15.212068364143704,0.0,5290.0,0.75,0.82,4.6,852.888
0,1,1,9,47.05710359,0.18583333333333332,15.21357516567841,0.0,5311.62,0.79,0.91,4.6,852.888
0,1,2,9,8.23989847,0.13316666666666666,15.215081967213115,0.0,5774.53,1.84,1.03,3.92,1899.24
0,1,2,9,8.23984869,0.0805,15.21658876874782,0.0,5973.0,0.98,1.02,4.47,1899.24
0,1,2,9,8.23984869,0.0805,15.218095570282525,0.0,5973.0,0.98,1.02,4.47,1899.24
0,1,2,9,8.23983041,0.0817,15.219602371817231,0.0,5794.0,1.5,1.07,4.12,1899.24
0,1,2,9,8.23984869,0.0805,15.221109173351936,0.0,5973.0,0.98,1.02,4.47,1899.24
1,1,2,9,8.23984869,0.072025,15.222615974886642,0.0,5893.0,1.05,1.04,4.42,1899.24
0,1,2,9,8.23981015,0.06355,15.224122776421346,0.0,5796.0,1.78,1.0350000000000001,4.17,1899.24
0,1,2,9,8.23977161,0.055075,15.225629577956052,0.0,5774.53,1.84,1.03,3.92,1899.24
0,1,2,9,3.54553077,0.0466,15.227136379490757,0.0,5794.0,1.5,1.07,4.12,1899.24
0,1,2,9,3.54553021,0.0459,15.228643181025463,0.0,5973.0,0.98,1.02,4.47,1899.24
1,1,2,9,3.54553021,0.0459,15.230149982560167,0.0,5893.0,1.05,1.04,4.42,1899.24
0,1,2,9,3.54553021,0.0459,15.231656784094874,0.0,5973.0,0.98,1.02,4.47,1899.24
0,1,2,9,3.54553021,0.0459,15.233163585629578,0.0,5796.0,1.78,1.02,4.47,1899.24
0,1,2,9,3.54553021,0.0459,15.234670387164284,0.0,5973.0,0.98,1.02,4.47,1899.24
0,1,2,9,3.54549347,0.06265000000000001,15.236177188698989,0.0,5774.53,1.84,1.03,3.92,1899.24
0,1,1,9,12.704511785000001,0.0794,15.237683990233695,0.0,5399.0,0.84,0.9750000000000001,4.215,1159.3
1,1,1,9,21.863530100000002,0.09615000000000001,15.239190791768399,0.0,5507.0,0.89,0.92,4.51,1159.3
0,1,1,9,21.86356295,0.1129,15.240697593303105,0.0,5200.0,0.9,0.88,4.48,1159.3
0,1,1,9,21.86355817,0.12965000000000002,15.24220439483781,0.0,5200.0,0.9,0.88,4.48,1159.3
0,1,1,9,21.863530100000002,0.1464,15.243711196372516,0.0,5402.0,0.79,0.88,4.58,1159.3
0,1,1,9,21.863530100000002,0.1464,15.24521799790722,0.0,5402.0,0.79,0.88,4.58,1159.3
0,1,1,9,21.8634638,0.1466,15.246724799441926,0.0,5383.0,0.79,0.89,4.59,1159.3
0,1,1,9,21.863530100000002,0.1464,15.24823160097663,0.0,5402.0,0.79,0.88,4.58,1159.3
0,1,2,9,12.61105742,0.13805,15.249738402511337,0.0,5887.37,1.57,1.07,4.07,1042.02
0,1,2,9,12.6109708,0.1297,15.251245204046041,0.0,6025.0,1.34,1.14,4.24,1042.02
0,1,2,9,12.6107774,0.12135,15.252752005580748,0.0,5943.0,1.55,1.13,4.21,1042.02
1,1,2,9,12.610584,0.113,15.254258807115452,0.0,6012.0,1.47,1.12,4.18,1042.02
0,1,2,9,12.6119685,0.1098,15.255765608650158,0.0,6007.0,1.42,1.11,4.18,1042.02
0,1,2,9,12.6109708,0.1095,15.257272410184862,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,2,9,12.61102,0.105,15.258779211719569,0.0,5894.0,1.19,0.98,4.27,1042.02
0,1,2,9,12.6109708,0.1095,15.260286013254273,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,2,9,12.6109708,0.1095,15.26179281478898,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,2,9,33.4160034,0.2098,15.263299616323684,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,2,9,33.418,0.201,15.26480641785839,0.0,5894.0,1.19,0.98,4.27,1042.02
0,1,2,9,33.41600279,0.20850000000000002,15.266313219393094,0.0,5887.37,1.57,1.07,4.07,1042.02
1,1,2,9,33.416422999999995,0.21600000000000003,15.2678200209278,0.0,6012.0,1.47,1.07,4.18,1042.02
0,1,2,9,33.41573724,0.21455000000000002,15.269326822462505,0.0,5887.37,1.57,1.07,4.07,1042.02
0,1,2,9,33.4160034,0.2131,15.270833623997211,0.0,6025.0,1.34,1.14,4.24,1042.02
0,1,2,9,33.41602935,0.21165,15.272340425531915,0.0,5943.0,1.55,1.125,4.21,1042.02
0,1,2,9,33.416055300000004,0.2102,15.273847227066621,0.0,6007.0,1.42,1.11,4.18,1042.02
0,1,2,9,33.4160034,0.2098,15.275354028601326,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,2,9,33.4160034,0.2098,15.276860830136032,0.0,6010.0,1.26,1.1,4.28,1042.02
0,1,1,9,16.295090300000002,0.1158,15.278367631670736,0.0,4984.0,0.81,0.78,4.51,590.601
0,1,1,9,16.2951259,0.11599999999999999,15.279874433205443,0.0,4915.0,0.81,0.78,4.51,590.601
0,1,1,9,16.295090300000002,0.1158,15.281381234740147,0.0,4984.0,0.81,0.78,4.51,590.601
0,1,1,9,16.295053080000002,0.1158,15.282888036274853,0.0,4910.0,0.79,0.79,4.525,590.601
0,1,1,9,16.29501586,0.1158,15.284394837809558,0.0,4882.0,0.8,0.8,4.54,590.601
1,1,1,9,16.295090300000002,0.1158,15.285901639344264,0.0,4961.0,0.76,0.8,4.59,590.601
0,1,1,9,16.295090300000002,0.1158,15.287408440878968,0.0,4984.0,0.81,0.78,4.51,590.601
0,1,1,9,9.96704214,0.07935,15.288915242413673,0.0,5536.0,0.88,0.785,4.495,978.678
0,1,1,9,3.63899398,0.0429,15.290422043948379,0.0,5881.0,0.85,0.79,4.48,978.678
0,1,1,9,3.63899398,0.0429,15.291928845483083,0.0,5881.0,0.85,0.79,4.48,978.678
1,1,1,9,3.63899398,0.0441,15.29343564701779,0.0,5660.0,0.93,0.95,4.48,978.678
0,1,1,9,3.63898953,0.0453,15.294942448552494,0.0,5533.0,1.17,0.93,4.28,978.678
0,1,1,9,3.63901687,0.0441,15.2964492500872,0.0,5499.89,0.88,0.96,4.54,978.678
0,1,1,9,3.63899398,0.0429,15.297956051621904,0.0,5881.0,0.85,0.79,4.48,978.678
0,1,1,9,38.13033239999999,0.2322,15.29946285315661,0.0,6370.0,1.11,1.15,4.41,1479.14
0,1,1,9,38.1312831,0.2335,15.300969654691315,0.0,6425.0,1.16,1.17,4.37,1479.14
0,1,1,9,38.1312831,0.2335,15.302476456226021,0.0,6425.0,1.16,1.17,4.37,1479.14
0,1,1,9,38.131137405000004,0.2335,15.303983257760725,0.0,6386.0,1.44,1.1549999999999998,4.27,1479.14
0,1,1,9,38.13099171,0.2335,15.305490059295431,0.0,6083.0,1.46,1.14,4.17,1479.14
0,1,1,9,38.13036969,0.2335,15.306996860830136,0.0,6083.0,1.46,1.14,4.17,1479.14
1,1,1,9,38.1312831,0.2335,15.308503662364842,0.0,6159.0,1.25,1.16,4.31,1479.14
0,1,1,9,38.1312831,0.2335,15.310010463899546,0.0,6425.0,1.16,1.17,4.37,1479.14
0,1,1,9,14.427355100000002,0.11599999999999999,15.311517265434253,0.0,5929.0,1.04,1.0,4.4,652.253
0,1,1,9,14.427355100000002,0.11599999999999999,15.313024066968957,0.0,5929.0,1.04,1.0,4.4,652.253
0,1,1,9,14.427355100000002,0.11599999999999999,15.314530868503663,0.0,5929.0,1.04,1.0,4.4,652.253
1,1,1,9,14.427355100000002,0.11599999999999999,15.316037670038368,0.0,6046.0,1.09,1.09,4.4,652.253
0,1,1,9,14.4272856,0.11599999999999999,15.317544471573074,0.0,5904.05,1.19,1.07,4.31,652.253
0,1,1,9,14.42731824,0.11599999999999999,15.319051273107778,0.0,5902.0,1.17,1.0350000000000001,4.355,652.253
0,1,1,9,14.42735088,0.11599999999999999,15.320558074642484,0.0,5929.0,1.04,1.0,4.4,652.253
0,1,1,9,25.430348040000005,0.16965,15.322064876177189,0.0,5570.0,1.05,1.06,4.385,1180.9
0,1,1,9,36.433345200000005,0.2233,15.323571677711895,0.0,6057.0,1.15,1.12,4.37,1180.9
0,1,1,9,36.433786700000006,0.2108,15.3250784792466,0.0,5566.0,1.1,0.94,4.33,1180.9
1,1,1,9,36.433345200000005,0.21705,15.326585280781305,0.0,5870.0,1.04,1.04,4.42,1180.9
0,1,1,9,36.433345200000005,0.2233,15.32809208231601,0.0,6057.0,1.15,1.12,4.37,1180.9
0,1,1,9,36.43311097,0.2233,15.329598883850716,0.0,5619.43,1.09,0.99,4.36,1180.9
0,1,1,9,36.43381407,0.2233,15.33110568538542,0.0,5619.43,1.09,0.99,4.36,1180.9
0,1,1,9,36.433345200000005,0.2233,15.332612486920127,0.0,6057.0,1.15,1.12,4.37,1180.9
1,1,1,9,82.177374,0.29815,15.334119288454831,0.0,6214.0,1.28,1.18,4.29,1568.38
0,1,1,9,82.177374,0.373,15.335626089989537,0.0,6247.0,0.95,1.02,4.49,1568.38
0,1,1,9,82.177374,0.373,15.337132891524242,0.0,6247.0,0.95,1.02,4.49,1568.38
0,1,1,9,82.177374,0.373,15.338639693058948,0.0,6269.0,1.18,1.02,4.49,1568.38
0,1,1,9,82.177374,0.373,15.340146494593652,0.0,6247.0,0.95,1.02,4.49,1568.38
0,1,1,9,82.17587878,0.373,15.341653296128358,0.0,6084.0,1.21,1.14,4.33,1568.38
0,1,1,9,82.17502561,0.373,15.343160097663063,0.0,6084.0,1.21,1.14,4.33,1568.38
0,1,1,9,82.175197,0.373,15.344666899197769,0.0,6247.0,0.95,1.02,4.49,1568.38
0,1,1,9,10.35863224,0.0932,15.346173700732473,0.0,5893.0,1.02,1.0,4.42,1002.74
0,1,1,9,10.35863224,0.0932,15.34768050226718,0.0,5893.0,1.02,1.0,4.42,1002.74
0,1,1,9,10.35856873,0.0932,15.349187303801884,0.0,5472.0,0.84,0.96,4.57,1002.74
0,1,1,9,10.35863224,0.0932,15.35069410533659,0.0,5893.0,1.02,1.0,4.42,1002.74
1,1,1,9,10.35863224,0.0932,15.352200906871294,0.0,5663.0,0.96,0.98,4.47,1002.74
0,1,1,9,10.35857039,0.0932,15.353707708406,0.0,5893.0,1.02,1.0,4.42,1002.74
0,1,1,9,10.956935300000001,0.09215000000000001,15.355214509940705,0.0,5891.0,0.78,0.88,4.465,1002.74
0,1,1,9,11.55530021,0.0911,15.356721311475411,0.0,5149.0,0.8,0.76,4.51,680.828
0,1,1,9,11.55638904,0.0911,15.358228113010115,0.0,5064.0,1.04,0.85,4.34,680.828
1,1,1,9,11.55530021,0.0911,15.359734914544822,0.0,5100.0,0.78,0.81,4.58,680.828
0,1,1,9,11.55530021,0.0911,15.361241716079526,0.0,5149.0,0.8,0.76,4.51,680.828
0,1,1,9,11.55532445,0.0911,15.362748517614232,0.0,5149.0,0.8,0.76,4.51,680.828
0,1,1,9,11.55530021,0.0911,15.364255319148937,0.0,5149.0,0.8,0.76,4.51,680.828
0,1,1,9,18.819710705,0.1296,15.365762120683643,0.0,5149.0,1.01,0.845,4.535,680.828
0,1,1,9,26.0841212,0.1681,15.367268922218347,0.0,6083.0,0.83,0.93,4.56,1845.58
0,1,1,9,26.08376601,0.1681,15.368775723753053,0.0,5811.0,1.4,1.04,4.16,1845.58
1,1,1,9,26.084059399999997,0.1681,15.370282525287758,0.0,5904.0,1.06,1.04,4.41,1845.58
0,1,1,9,26.084059399999997,0.1681,15.371789326822464,0.0,6081.0,0.83,0.93,4.56,1845.58
0,1,1,9,26.084059399999997,0.1681,15.373296128357168,0.0,6081.0,0.83,0.93,4.56,1845.58
0,1,1,9,26.084059399999997,0.1681,15.374802929891874,0.0,6081.0,0.83,0.93,4.56,1845.58
0,1,1,9,20.308336509999997,0.1427,15.376309731426579,0.0,6089.0,1.4,0.9750000000000001,4.535,1845.58
0,1,1,9,14.53261362,0.1173,15.377816532961283,0.0,6003.0,0.93,1.02,4.51,728.668
0,1,1,9,14.53261362,0.1173,15.37932333449599,0.0,6003.0,0.93,1.02,4.51,728.668
0,1,1,9,14.53260546,0.1173,15.380830136030694,0.0,6003.0,0.93,1.02,4.51,728.668
0,1,1,9,14.532567875,0.1173,15.3823369375654,0.0,5714.0,1.19,1.0350000000000001,4.42,728.668
0,1,1,9,14.53253029,0.1173,15.383843739100104,0.0,5840.0,1.15,1.05,4.33,728.668
0,1,1,9,14.53255917,0.1173,15.38535054063481,0.0,5840.0,1.15,1.05,4.33,728.668
1,1,1,9,14.53261362,0.1173,15.386857342169515,0.0,5796.0,0.98,0.99,4.45,728.668
0,1,1,9,14.53261362,0.1173,15.388364143704221,0.0,6003.0,0.93,1.02,4.51,728.668
0,1,3,9,8.13099271,0.07165,15.389870945238926,0.0,5225.0,0.81,0.9,4.529999999999999,791.163
0,1,3,9,1.7293718,0.026000000000000002,15.391377746773632,0.0,5187.0,0.78,0.78,4.55,791.163
0,1,3,9,1.72936647,0.0272,15.392884548308336,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,1.72936647,0.0272,15.394391349843042,0.0,5271.0,0.84,0.89,4.54,791.163
1,1,3,9,1.729366,0.027999999999999997,15.395898151377747,0.0,5272.0,0.85,0.86,4.55,791.163
0,1,3,9,1.72936786,0.027666666666666666,15.397404952912453,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,1.72937253,0.027333333333333334,15.398911754447157,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,1.72936708,0.027000000000000003,15.400418555981863,0.0,5227.0,0.84,0.88,4.54,791.163
0,1,3,9,1.72936647,0.0271,15.401925357516568,0.0,5172.0,0.81,0.86,4.56,791.163
0,1,3,9,1.72936647,0.0272,15.403432159051274,0.0,5271.0,0.84,0.89,4.54,791.163
1,1,3,9,4.180043,0.05,15.404938960585978,0.0,5272.0,0.85,0.89,4.55,791.163
0,1,3,9,4.18004955,0.049,15.406445762120685,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,4.18004955,0.049,15.407952563655389,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,4.1800659,0.047,15.409459365190095,0.0,5187.0,0.78,0.78,4.55,791.163
0,1,3,9,4.18004808,0.0487,15.4109661667248,0.0,5227.0,0.84,0.88,4.54,791.163
0,1,3,9,4.18004955,0.048775,15.412472968259506,0.0,5172.0,0.81,0.86,4.56,791.163
0,1,3,9,4.1801057,0.048850000000000005,15.41397976979421,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,4.18004979,0.048925,15.415486571328916,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,4.18004955,0.049,15.41699337286362,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,28.013464174999996,0.1201,15.418500174398327,0.0,5225.0,0.81,0.86,4.52,791.163
0,1,3,9,51.84687879999999,0.19119999999999998,15.420006975933031,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,51.84688575,0.2623,15.421513777467737,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,51.84688575,0.2623,15.423020579002442,0.0,5271.0,0.84,0.89,4.54,791.163
1,1,3,9,51.84688575,0.2623,15.424527380537148,0.0,5172.0,0.81,0.86,4.56,791.163
0,1,3,9,51.84688575,0.2623,15.426034182071852,0.0,5271.0,0.84,0.89,4.54,791.163
0,1,3,9,51.8468915,0.25615,15.427540983606558,0.0,5019.0,0.85,0.83,4.5,791.163
0,1,3,9,51.846913,0.25,15.429047785141263,0.0,5187.0,0.78,0.78,4.55,791.163
0,1,3,9,51.84688984,0.2607,15.430554586675969,0.0,5227.0,0.84,0.88,4.54,791.163
0,1,3,9,41.94019305333333,0.24266666666666664,15.432061388210673,0.0,5225.0,0.81,0.87,4.546666666666667,791.163
0,2,1,9,32.03349626666667,0.22463333333333332,15.43356818974538,0.0,5316.0,0.73,0.86,4.553333333333333,500.892
1,2,1,9,22.12679948,0.2066,15.435074991280084,0.0,5156.0,0.81,0.85,4.56,500.892
0,2,1,9,22.12672854,0.18856666666666666,15.43658179281479,0.0,4986.94,0.8,0.83,4.55,500.892
0,2,1,9,22.12679138,0.17053333333333331,15.438088594349495,0.0,4986.94,0.8,0.83,4.55,500.892
0,2,1,9,22.12679948,0.1525,15.4395953958842,0.0,5312.0,1.45,0.96,4.1,500.892
0,2,1,9,22.1270885,0.1525,15.441102197418905,0.0,5312.0,1.45,0.96,4.1,500.892
0,2,1,9,22.12679948,0.1525,15.442608998953611,0.0,5312.0,1.45,0.96,4.1,500.892
0,2,1,9,22.12679948,0.1525,15.444115800488316,0.0,5312.0,1.45,0.96,4.1,500.892
0,1,1,9,5.94227462,0.12126666666666666,15.445622602023022,0.0,4693.28,0.77,0.75,4.54,459.07599999999996
0,1,1,9,5.9422423,0.09003333333333333,15.447129403557726,0.0,4891.0,0.7,0.76,4.529999999999999,459.07599999999996
0,1,1,9,5.94220998,0.0588,15.448636205092432,0.0,4922.0,0.8,0.77,4.52,459.07599999999996
0,1,1,9,5.94220998,0.0588,15.450143006627137,0.0,4922.0,0.8,0.77,4.52,459.07599999999996
0,1,1,9,5.94228603,0.059000000000000004,15.451649808161843,0.0,4891.0,0.81,0.78,4.52,459.07599999999996
0,1,1,9,5.94220998,0.0588,15.453156609696547,0.0,4922.0,0.8,0.77,4.52,459.07599999999996
1,1,1,9,5.94220998,0.06949999999999999,15.454663411231254,0.0,4908.0,0.75,0.8,4.6,459.07599999999996
1,1,1,9,12.25383217,0.0802,15.456170212765958,0.0,5381.0,0.84,0.88,4.54,567.556
0,1,1,9,12.2538907,0.0909,15.457677014300664,0.0,5567.9,0.98,0.98,4.45,567.556
0,1,1,9,12.25384348,0.1016,15.459183815835368,0.0,5413.0,0.82,0.93,4.58,567.556
0,1,1,9,12.25383217,0.0928,15.460690617370075,0.0,5356.0,0.69,0.71,4.62,567.556
0,1,1,9,12.25383217,0.0928,15.462197418904779,0.0,5356.0,0.69,0.71,4.62,567.556
0,1,1,9,10.881173885,0.09134999999999999,15.463704220439485,0.0,5428.0,1.07,0.89,4.54,567.556
0,1,1,9,9.5085156,0.0899,15.46521102197419,0.0,6328.0,1.01,1.07,4.46,1273.78
0,1,1,9,9.5085156,0.0899,15.466717823508894,0.0,6328.0,1.01,1.07,4.46,1273.78
0,1,1,9,9.5085156,0.0899,15.4682246250436,0.0,6142.0,1.38,1.07,4.46,1273.78
0,1,1,9,9.5085156,0.0899,15.469731426578305,0.0,6328.0,1.01,1.07,4.46,1273.78
1,1,1,9,9.5085156,0.09186666666666667,15.47123822811301,0.0,6337.0,1.4,1.25,4.24,1273.78
0,1,1,9,9.50852238,0.09383333333333332,15.472745029647715,0.0,6177.0,1.37,1.18,4.23,1273.78
0,1,1,9,9.5084871,0.0958,15.474251831182421,0.0,6144.0,1.67,1.3,4.11,1273.78
0,1,1,9,30.4549136,0.1939,15.475758632717126,0.0,6283.0,0.98,1.05,4.47,2879.83
0,1,1,9,30.4549136,0.1939,15.477265434251832,0.0,6283.0,0.98,1.05,4.47,2879.83
0,1,1,9,30.4549136,0.1939,15.478772235786536,0.0,6283.0,0.98,1.05,4.47,2879.83
0,1,1,9,30.45445352,0.1939,15.480279037321242,0.0,5599.53,2.66,0.99,3.59,2879.83
0,1,1,9,30.454713899999998,0.1939,15.481785838855947,0.0,5599.53,2.66,0.99,3.59,2879.83
1,1,1,9,30.4549136,0.1939,15.483292640390653,0.0,5730.0,0.92,0.94,4.49,2879.83
0,1,1,9,30.4544418,0.1939,15.484799441925357,0.0,6283.0,0.98,1.05,4.47,2879.83
1,1,1,9,19.9157725,0.17075,15.486306243460064,0.0,6087.0,1.12,1.11,4.39,615.66
0,1,1,9,19.9157725,0.1476,15.487813044994768,0.0,6053.0,1.09,1.07,4.4,615.66
0,1,1,9,19.9158863,0.1467,15.489319846529474,0.0,6047.0,1.09,1.06,4.39,615.66
0,1,1,9,19.9157725,0.1476,15.490826648064179,0.0,6053.0,1.09,1.07,4.4,615.66
0,1,1,9,19.915131305,0.1476,15.492333449598885,0.0,5980.0,1.26,1.085,4.33,615.66
0,1,1,9,19.91449011,0.1476,15.493840251133589,0.0,5993.0,1.28,1.1,4.26,615.66
0,1,1,9,19.91586679,0.1476,15.495347052668295,0.0,5993.0,1.28,1.1,4.26,615.66
0,1,1,9,19.9157725,0.1476,15.496853854203,0.0,6053.0,1.09,1.07,4.4,615.66
0,1,1,9,54.6493679,0.2846,15.498360655737706,0.0,5751.0,1.28,1.03,4.23,1769.14
0,1,1,9,54.64975591,0.28633333333333333,15.49986745727241,0.0,5758.0,1.44,1.03,4.13,1769.14
0,1,1,9,54.65379888,0.2880666666666667,15.501374258807116,0.0,5758.0,1.44,1.03,4.13,1769.14
0,1,1,9,54.649575899999995,0.2898,15.50288106034182,0.0,6112.0,1.07,1.08,4.42,1769.14
0,1,1,9,54.649575899999995,0.2898,15.504387861876527,0.0,6112.0,1.07,1.08,4.42,1769.14
0,1,1,9,54.649575899999995,0.2898,15.505894663411231,0.0,6112.0,1.07,1.08,4.42,1769.14
0,1,1,9,54.649575899999995,0.21810000000000002,15.507401464945938,0.0,5752.0,1.36,1.08,4.4,1769.14
1,1,1,9,54.649575899999995,0.1464,15.508908266480642,0.0,5965.0,1.12,1.08,4.38,1769.14
0,1,1,9,7.31946363,0.0747,15.510415068015348,0.0,6444.0,0.96,1.03,4.49,1014.62
0,1,1,9,7.31945294,0.0898,15.511921869550052,0.0,5745.0,3.96,1.8,3.5,1014.62
0,1,1,9,7.31946363,0.0747,15.513428671084759,0.0,6444.0,0.96,1.03,4.49,1014.62
1,1,1,9,7.31946363,0.0747,15.514935472619463,0.0,6541.0,1.63,1.38,4.16,1014.62
0,1,1,9,7.31891492,0.0747,15.51644227415417,0.0,6408.0,1.54,1.29,4.17,1014.62
0,1,1,9,7.319189275,0.0747,15.517949075688874,0.0,5750.0,1.63,1.1600000000000001,4.33,1014.62
0,1,1,9,7.31946363,0.0747,15.51945587722358,0.0,6444.0,0.96,1.03,4.49,1014.62
0,1,1,9,39.818832,0.2285,15.520962678758284,0.0,5710.0,1.52,1.0,4.07,905.825
0,1,1,9,39.8189932,0.2278,15.52246948029299,0.0,6035.0,1.14,0.99,4.33,905.825
0,1,1,9,39.8189932,0.2278,15.523976281827695,0.0,5800.0,1.94,0.99,4.33,905.825
0,1,1,9,39.8189932,0.2278,15.525483083362401,0.0,6035.0,1.14,0.99,4.33,905.825
0,1,1,9,39.81876816,0.2278,15.526989884897105,0.0,5757.09,1.98,1.03,3.86,905.825
0,1,1,9,39.819874799999994,0.2278,15.528496686431811,0.0,5757.09,1.98,1.03,3.86,905.825
0,1,1,9,39.8189932,0.2278,15.530003487966516,0.0,6035.0,1.14,0.99,4.33,905.825
1,1,1,9,39.8189932,0.27116666666666667,15.531510289501222,0.0,5820.0,1.31,1.05,4.22,905.825
1,1,1,9,82.294751,0.31453333333333333,15.533017091035926,0.0,5655.0,0.9,0.93,4.51,1283.05
0,1,1,9,82.294751,0.3579,15.534523892570633,0.0,6004.0,0.85,0.9,4.53,1283.05
0,1,1,9,82.29455429500001,0.3579,15.536030694105337,0.0,5627.0,1.34,0.95,4.365,1283.05
0,1,1,9,82.29435759,0.3579,15.537537495640043,0.0,5655.0,1.31,1.0,4.2,1283.05
0,1,1,9,82.29283985,0.3579,15.539044297174748,0.0,5655.0,1.31,1.0,4.2,1283.05
0,1,1,9,82.294751,0.3579,15.540551098709454,0.0,6004.0,0.85,0.9,4.53,1283.05
0,1,1,9,82.292865,0.3679,15.542057900244158,0.0,5626.0,0.96,0.98,4.47,1283.05
0,1,1,9,82.294751,0.3579,15.543564701778864,0.0,6004.0,0.85,0.9,4.53,1283.05
0,1,3,9,29.19899219,0.1815,15.545071503313569,0.0,5376.0,0.94,0.93,4.46,571.034
0,1,3,9,29.1989838,0.17956666666666665,15.546578304848275,0.0,5377.0,0.9,0.92,4.49,571.034
0,1,3,9,29.1989838,0.17763333333333334,15.54808510638298,0.0,5455.0,0.99,0.885,4.51,571.034
0,1,3,9,29.1989838,0.1757,15.549591907917685,0.0,5529.0,0.83,0.85,4.53,571.034
0,1,3,9,29.19895464,0.1757,15.55109870945239,0.0,5380.49,1.0,0.93,4.4,571.034
0,1,3,9,29.1989838,0.1757,15.552605510987094,0.0,5529.0,0.83,0.85,4.53,571.034
1,1,3,9,29.198943,0.184,15.5541123125218,0.0,5381.0,0.95,0.85,4.46,571.034
0,1,3,9,29.1989838,0.1757,15.555619114056505,0.0,5529.0,0.83,0.85,4.53,571.034
0,1,3,9,29.198926,0.18,15.557125915591211,0.0,5363.0,1.58,0.91,4.0,571.034
0,1,3,9,55.328581299999996,0.2097,15.558632717125915,0.0,5377.0,0.9,0.92,4.49,571.034
0,1,3,9,55.328581299999996,0.2394,15.560139518660622,0.0,5455.0,0.99,0.885,4.51,571.034
0,1,3,9,55.328581299999996,0.2691,15.561646320195326,0.0,5529.0,0.83,0.85,4.53,571.034
0,1,3,9,55.329139899999994,0.2779,15.563153121730032,0.0,5376.0,0.94,0.93,4.46,571.034
0,1,3,9,55.329093900000004,0.27349999999999997,15.564659923264736,0.0,5380.49,1.0,0.93,4.4,571.034
0,1,3,9,55.328581299999996,0.2691,15.566166724799443,0.0,5529.0,0.83,0.85,4.53,571.034
1,1,3,9,55.328328000000006,0.281,15.567673526334147,0.0,5381.0,0.95,0.85,4.46,571.034
0,1,3,9,55.328581299999996,0.2691,15.569180327868853,0.0,5529.0,0.83,0.85,4.53,571.034
0,1,3,9,55.32914263,0.27205,15.570687129403558,0.0,5380.49,1.0,0.93,4.4,571.034
0,1,3,9,55.3285,0.275,15.572193930938264,0.0,5363.0,1.58,0.91,4.0,571.034
0,1,3,9,160.0193617,0.34900000000000003,15.573700732472968,0.0,5380.49,1.0,0.93,4.4,571.034
